AGI;abscisic_acid;auxin;brassinosteroid;cytokinin;ethylene;gibberellin;jasmonic_acid;salicylic_acid;karrikin;strigolactone;summary;summary_detailed;abscisic_acid_evidence_code;auxin_evidence_code;brassinosteroid_evidence_code;cytokinin_evidence_code;ethylene_evidence_code;gibberellin_evidence_code;jasmonic_acid_evidence_code;salicylic_acid_evidence_code;karrikin_evidence_code;strigolactone_evidence_code;CountIEP;CountExclusiveIEP;pieVec
AT2G41510;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP,ISS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G29740;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;ISS,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G56970;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,ISS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G27320;1;0;0;1;0;0;0;0;0;0;multiple;abscisic acid,cytokinin;IMP;;;TAS;;;;;;;0;0;piechart: valuelist="1,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G01830;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G17820;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G35750;1;0;0;1;0;0;0;0;0;0;multiple;abscisic acid,cytokinin;IMP,IEP;;;TAS;;;;;;;1;0;piechart: valuelist="1,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G10470;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IEP,TAS,IMP;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G59940;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IEP;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G64520;0;1;0;1;0;0;0;0;0;0;multiple;auxin,cytokinin;;IMP;;IEP,IMP;;;;;;;1;0;piechart: valuelist="0,1,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G74890;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IEP,IGI;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G76420;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G16070;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G25180;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IGI,IMP,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G28305;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IBA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G41310;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G47430;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11540;0;0;0;1;0;1;0;0;0;0;multiple;cytokinin,gibberellin;;;;IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15150;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16857;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP,IGI,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G29350;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP,IGI,IBA,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G48100;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IEP,IMP;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G50070;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G57040;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP,TAS,IEP;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G31780;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G31920;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP,IGI,TAS;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G26140;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IBA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G49720;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G53280;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G53950;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G62920;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IMP,IEP;;;;;;;1;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG2;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG3;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG5;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG6;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG7;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
ATLOG8;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G02630;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G05120;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;;;;;;;;;;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G17440;0;0;0;1;1;0;1;0;0;0;multiple;cytokinin,ethylene,jasmonic acid;;;;IMP;IMP;;IMP;;;;0;0;piechart: valuelist="0,0,0,1,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G49700;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;ISS,IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G51770;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP,IDA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G01370;1;0;0;0;1;0;1;1;0;0;multiple;abscisic acid,ethylene,jasmonic acid,salicylic acid;IEP;;;;IMP,TAS;;IMP,TAS;IMP,TAS;;;1;1;piechart: valuelist="1,0,0,0,1,0,1,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT5G65800;0;0;0;1;1;0;0;0;0;0;multiple;cytokinin,ethylene;;;;IMP;IMP,ISS;;;;;;0;0;piechart: valuelist="0,0,0,1,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G04310;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IBA,TAS,IDA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G66340;1;1;0;1;1;1;1;0;0;0;multiple;abscisic acid,auxin,cytokinin,ethylene,gibberellin,jasmonic acid;IMP;IMP;;IMP;TAS,IMP,IBA,IDA;IMP;TAS;;;;0;0;piechart: valuelist="1,1,0,1,1,1,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G40940;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IBA,TAS,IDA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G04580;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IDA,TAS;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G23150;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;TAS,IDA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G12270;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G12610;0;0;0;0;1;1;0;0;0;0;multiple;ethylene,gibberellin;;;;;;IMP;;;;;0;0;piechart: valuelist="0,0,0,0,1,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G23860;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G54270;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G59900;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G62430;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G74910;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G77120;1;0;0;0;1;0;0;0;0;0;multiple;abscisic acid,ethylene;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT1G79530;0;0;0;1;1;0;0;0;0;0;multiple;cytokinin,ethylene;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G16940;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G20950;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G30860;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G37340;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G37550;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT2G45820;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G01040;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G05420;0;0;0;0;1;0;1;0;0;0;multiple;ethylene,jasmonic acid;;;;;IEP;;IEP;;;;2;2;piechart: valuelist="0,0,0,0,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12390;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G13224;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G13920;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16420;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18240;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19770;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20550;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G22850;1;0;0;0;1;0;0;0;0;0;multiple;abscisic acid,ethylene;IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G24500;1;0;0;0;1;0;0;0;0;0;multiple;abscisic acid,ethylene;IEP;;;;ISS,TAS;;;;;;1;1;piechart: valuelist="1,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G45780;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G46930;1;0;0;0;1;0;0;0;0;0;multiple;abscisic acid,ethylene;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G52930;0;0;0;0;1;0;0;0;1;0;multiple;ethylene,karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,1,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G53710;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G61860;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G04500;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G12400;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G15530;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;;;;;;;;;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17720;0;0;0;1;1;0;0;0;0;0;multiple;cytokinin,ethylene;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
